"postcode","area06","geocentx","geocenty"
"2735",0.0270974029328,143.492182366499,-35.1039286449111
"2736",0.0282000439863,143.395033617475,-34.9851352311691
"2737",0.252993301985,142.856704044667,-34.4494411517117
"2738",0.24722651633,142.530065365647,-34.2366037808175
"2739",0.000500775427099,142.178219456334,-34.1725010385392
"2745",0.014028223103,150.654369406604,-33.8659853629157
"2747",0.00492181188917,150.745324732159,-33.720667648695
"2748",0.00326648574379,150.722236090481,-33.8024411405898
"2749",0.00654062941972,150.692225686667,-33.6835715145173
"2750",0.0031068535702,150.678412527587,-33.7541980440611
"2752",0.00100081326503,150.609427486762,-33.9011452728950
"2753",0.0166114067012,150.694515639330,-33.6075178502364
"2754",0.00409191934696,150.741127265601,-33.5514862118319
"2755",0.000421746463512,150.787622448252,-33.6022490000897
"2756",0.0413312884253,150.881551184227,-33.5005701555721
"2757",0.00102710754733,150.691052534190,-33.5519749771587
"2758",0.0552877503899,150.620042509916,-33.4786608678313
"2759",0.00501558955994,150.750149176815,-33.8325681187731
"2760",0.00308318921187,150.782990478168,-33.7440218968586
"2761",0.00119318695233,150.847172139930,-33.7427810231466
"2762",0.00197388494849,150.873120911926,-33.7049834506539
"2763",0.00114843742573,150.890637869652,-33.7280652604085
"2765",0.0125343899034,150.868361018704,-33.6441007131147
"2766",0.00064636618048,150.84306625297,-33.7723966256981
"2767",0.000853276275267,150.872933228700,-33.762518352599
"2768",0.000848537696834,150.930523876767,-33.7291883625294
"2770",0.00424101728641,150.826401491556,-33.7762504183904
"2773",0.000889610629664,150.625412619351,-33.7658158097398
"2774",0.00183204741169,150.618252138277,-33.7346713546924
"2775",0.187367675604,150.851313610456,-33.2453042496603
"2776",0.0096189859051,150.543500185864,-33.6550856385819
"2777",0.00521077333025,150.608663207966,-33.6938633358323
"2778",0.00107434637929,150.482179924722,-33.7334695318394
"2779",0.00103503837755,150.457766287380,-33.7227273719100
"2780",0.0305662781679,150.382765031600,-33.6402252090672
"2782",0.0016372561497,150.377385692172,-33.7130207384522
"2783",0.000761476921871,150.435655725695,-33.7235491494803
"2784",0.000483890005227,150.416610836577,-33.7297632433715
"2785",0.064319963622,150.385096627346,-33.7864728182173
"2786",0.0217466611702,150.391994372956,-33.5230921982338
"2787",0.343300627675,150.046794136587,-33.8810438739108
"2790",0.172375478775,150.257964731825,-33.4228484646756
"2791",0.000224380821068,149.142252104177,-33.6113958249775
"2792",0.000116636925414,149.069595670518,-33.6485456088891
"2793",0.0671379424687,148.982539314315,-33.8204416659972
"2794",0.166024816814,148.739132151836,-33.9575516251884
"2795",0.522050290166,149.603336238977,-33.4708296927009
"2797",0.0180992094361,148.982895708623,-33.6612991433784
"2798",0.0598873807393,149.084017810937,-33.4893718774572
"2799",0.0707335070216,149.26347292699,-33.5867937770976
"2800",0.194451196091,149.029815398312,-33.278938686853
"2803",0.0523456613839,148.520597273999,-34.1471308895946
"2804",0.131226648679,148.629814916465,-33.5035819477944
"2805",0.06911367721,148.451401646358,-33.668200886838
"2806",0.0286604467486,148.334793762502,-33.3060425164603
"2807",0.000465526103928,148.553458926652,-34.0350727947745
"2808",0.00121417251471,148.950266999547,-33.9580251388233
"2809",8.68923259578e-05,148.403738023697,-33.9967075018132
"2810",0.331979923207,148.011914354757,-33.8722699787371
"2820",0.316857654377,149.004384479933,-32.6212522930332
"2821",0.234540723532,148.154605518894,-32.2374962153373
"2823",0.158296819104,147.813041476492,-32.1815870831672
"2824",0.771588373777,147.662930813583,-31.1815492853063
"2825",0.820380072322,147.140524186104,-31.6045608442447
"2827",0.431068783695,148.600041007279,-31.6356955876848
"2828",0.0990493471983,148.622891104185,-31.3177538927484
"2829",1.07655422752,148.215855352706,-30.7647420144709
"2830",0.480767609495,148.641994676976,-32.1639287726956
"2831",1.42710530321,146.341783522021,-31.4471504672933
"2832",0.974277369275,147.871767357395,-29.8657557433347
"2833",0.733142221837,148.324205763543,-29.4398527411746
"2834",0.00622748178393,147.954497088034,-29.4397588337236
"2835",3.81127182809,144.930549565573,-31.3882048657962
"2836",0.599415371247,143.124374717258,-31.1671885097981
"2839",1.64600852104,146.902180788826,-29.8440629216268
"2840",4.45282780772,144.98410022578,-29.7949386206220
"2842",0.000344817717515,149.125640809164,-31.826177817835
"2843",0.0477556398382,149.745024888005,-31.6689809314471
"2844",0.264617857964,149.338242952657,-31.9595424369923
"2845",0.00780153327422,150.033956836116,-33.3481975611396
"2846",0.0922285101628,150.117345148965,-33.1241945170176
"2847",0.0159531877166,149.976347285931,-33.4435521771189
"2848",0.0201010906649,149.940277350274,-32.8314990164198
"2849",0.0781417167711,150.153753976008,-32.5555303524249
"2850",0.667644492486,149.805587683187,-32.6848744840147
"2852",0.131553322571,149.496887935712,-32.2910052127296
"2864",0.0247162386211,148.575085836722,-33.2622209190883
"2865",0.0413126667173,148.646736499880,-33.1544372182513
"2866",0.102947375943,148.909727154958,-33.0070618811398
"2867",0.0638767530844,148.595423050868,-32.9818238556047
"2868",0.0900137089671,148.532408301279,-32.7647002700453
"2869",0.122021653845,148.115311153681,-32.6385543520606
"2870",0.284072987088,148.138271807960,-33.0020892305908
"2871",0.385768143168,147.878565993126,-33.4607294454686
"2873",0.155009368357,147.42222602452,-32.2992597565223
"2874",0.209084525769,147.460212797349,-32.6212597493282
"2875",0.208349344587,147.510127891498,-32.8529046321284
"2876",0.0283195491133,147.816427674865,-33.1669479182534
"2877",2.58155764013,145.848322080149,-32.5913481952208
"2878",1.46067893855,144.161877284708,-32.6986453950037
"2879",1.205417193,142.941333614703,-32.2573175034603
"2880",8.33997459443,142.072638857772,-30.7887471726054
"2898",0.00154751506582,159.076805532882,-31.5525504196472
"3000",0.000359341047335,144.967323106668,-37.8156222545758
"3002",0.00018977166739,144.982593416464,-37.8144339765044
"3003",0.000656470280821,144.925580883466,-37.8090056499885
"3004",0.000102538311667,144.978519461804,-37.8445890786058
"3005",1.16515423174e-05,144.952626749399,-37.8227072025381
"3006",0.000176263862413,144.960244941282,-37.8252387317529
"3008",0.000295550192584,144.939858617920,-37.8179047202068
"3010",5.55063157055e-05,144.961188677241,-37.7958417605456
"3011",0.000610458608718,144.896292967117,-37.799536764341
"3012",0.00154010741529,144.85927384198,-37.803145241373
"3013",0.00057514237297,144.881970584941,-37.8179757513054
"3015",0.000909380123502,144.882255867385,-37.8377135268872
"3016",0.000748981601881,144.884703302387,-37.8591510607103
"3018",0.00181960355907,144.814749227246,-37.8602818431126
"3019",0.000441536943853,144.854824183999,-37.7867239596312
"3020",0.00250300506238,144.824817177520,-37.7833330563668
"3021",0.00194805762881,144.798593269551,-37.7431771592589
"3022",0.000215018012946,144.801587039973,-37.7763956629779
"3023",0.0026284938275,144.760399566777,-37.7518269829071
"3024",0.0253939910113,144.571223098660,-37.833764332692
"3025",0.00144401479802,144.834592520170,-37.8379039505152
"3026",0.00942475280454,144.688568624060,-37.8258602378810
"3027",0.000352448273281,144.753298644615,-37.931095158195
"3028",0.00194781329951,144.772040409718,-37.8738844395111
"3029",0.00311673051011,144.697863940790,-37.8589314205147
"3030",0.0178083174882,144.681630009950,-37.9262233524408
"3031",0.00051574974249,144.922628706928,-37.7899398071704
"3032",0.000993597154788,144.899893250881,-37.7747008492299
"3033",0.00107238136209,144.854691632658,-37.7390316176413
"3034",0.000552984459517,144.862608714462,-37.7615524942497
"3036",0.00167742888354,144.800811121913,-37.6930072933785
"3037",0.00204823150735,144.754958379637,-37.7028707531798
"3038",0.00136058566037,144.793973914723,-37.7065665082199
"3039",0.000461602130882,144.920608611422,-37.7655510389324
"3040",0.000875690878102,144.905591562451,-37.7518496368149
"3041",0.000836468944724,144.907334039938,-37.7294908557344
"3042",0.000910552993552,144.870882887084,-37.7253503515334
"3043",0.00281068555661,144.855995978541,-37.6936267636856
"3044",0.000808779866407,144.938053441521,-37.7318930091196
"3045",0.00148166235208,144.836301476008,-37.6655460311473
"3046",0.00143230063163,144.930814465802,-37.7064716043953
"3047",0.00123264953266,144.929869991376,-37.6808144987645
"3048",0.000781947876327,144.925058737712,-37.6532502635833
"3049",0.000818374229199,144.891934528898,-37.6723817838137
"3050",1.1360587599e-05,144.955544258835,-37.7980912881022
"3051",0.00024087872363,144.944908664269,-37.7983883518299
"3052",0.000344330215578,144.949834269310,-37.7852566138659
"3053",0.0001793397695,144.968138422970,-37.8004289003793
"3054",0.000235430861959,144.968135676759,-37.785707799958
"3055",0.000325315882596,144.942544356668,-37.7633529274909
"3056",0.000527586883128,144.961308652278,-37.7664217505166
"3057",0.000219982177581,144.977698111848,-37.7689709685424
"3058",0.00121295147382,144.965474316794,-37.7374918731853
"3059",0.00774790679132,144.862446059081,-37.618566835679
"3060",0.000520203928832,144.969641906004,-37.7052060412277
"3061",0.00126972227718,144.959557296650,-37.6642743917147
"3062",0.000552220757566,144.95078663739,-37.6346942100251
"3064",0.0107218361657,144.912379612084,-37.5587976204589
"3065",0.000143498220872,144.979157061312,-37.8009091576758
"3066",0.000132089765185,144.988162934773,-37.8019521398469
"3067",0.000182906813427,144.999696957090,-37.8043666007183
"3068",0.000425001939194,144.989726953351,-37.7865006298161
"3070",0.000641424275934,145.000477836380,-37.7722716738427
"3071",0.000511016490184,145.006388893734,-37.758166357098
"3072",0.00115615269663,145.007824216660,-37.7418699345988
"3073",0.0019782599661,145.007220301460,-37.7123399902352
"3074",0.00150467230688,145.008214936267,-37.6838129821670
"3075",0.000649307127425,145.017504297157,-37.6675138043919
"3076",0.00520895406607,145.006010932465,-37.6307326157381
"3078",0.000635868910365,145.022645529730,-37.7828529295626
"3079",0.000755087688006,145.049109532516,-37.7701594010057
"3081",0.000684230378266,145.046401421132,-37.7429964346971
"3082",0.0013361943598,145.064554802731,-37.6639941929845
"3083",0.00159403006576,145.059876351396,-37.6959158744527
"3084",0.00131260344003,145.077058812909,-37.746396824025
"3085",0.000789156487352,145.079227163493,-37.7224769881591
"3086",0.000254992127621,145.047938839190,-37.7217257010217
"3087",0.000394950498005,145.084488276259,-37.7050456364122
"3088",0.00136765812352,145.111535157799,-37.6977203641454
"3089",0.0010882897567,145.157027235142,-37.6752550419515
"3090",0.00162277473043,145.120496793481,-37.6638327054355
"3091",0.00204536102542,145.150099053930,-37.6425744232641
"3093",0.000708781587224,145.116218367498,-37.7385354732793
"3094",0.000383524516017,145.125429869663,-37.7189662440648
"3095",0.0035119994958,145.172353192301,-37.7125604499371
"3096",0.000680486470736,145.199428236426,-37.6630558626253
"3097",0.00294889715065,145.228141124740,-37.6909814129422
"3099",0.00961000150411,145.220029863161,-37.5740467941128
"3101",0.00107197452587,145.033174643529,-37.8034730097359
"3102",0.000412562837247,145.052223814857,-37.7907311785207
"3103",0.000568700321196,145.080494580250,-37.8098046913947
"3104",0.000914739893523,145.084001865495,-37.7919319090595
"3105",0.000680827050573,145.087158387115,-37.7690914774318
"3106",0.00151833967504,145.147078239657,-37.7550015434721
"3107",0.000615137541601,145.112147029290,-37.7638561225797
"3108",0.000909420002643,145.124183569131,-37.7846403657913
"3109",0.00111777884828,145.163788394116,-37.7795149377741
"3111",0.00121978005538,145.190753645877,-37.7882615278228
"3113",0.00242537082261,145.208219968589,-37.7450133708536
"3114",0.000744794883379,145.214135076082,-37.7811317362867
"3115",0.00279876005108,145.263117133470,-37.7384318058871
"3116",0.00262672276933,145.316789521806,-37.7378611179397
"3121",0.000635596909037,145.004046237964,-37.8229038798248
"3122",0.000580724015736,145.031571737645,-37.8244073111592
"3123",0.000391801114653,145.049908947534,-37.8312965764885
"3124",0.000739670230602,145.074033173239,-37.8385031207428
"3125",0.000620008380744,145.111442257860,-37.8495062413338
"3126",0.000310257189266,145.075492797348,-37.8243748672333
"3127",0.00062345091587,145.100692429872,-37.8244707564195
"3128",0.000713875099717,145.124777082552,-37.8289673654839
"3129",0.000627276309792,145.122907692615,-37.8047963923906
"3130",0.00124759978688,145.151088384245,-37.8231563596644
"3131",0.00092375207058,145.173921959167,-37.8274564864862
"3132",0.00069826839722,145.198692938547,-37.8185588811211
"3133",0.00109970073812,145.192810228179,-37.8476552052317
"3134",0.00196198961622,145.235114326544,-37.7986662987014
"3135",0.000934288060989,145.248905360171,-37.821349408003
"3136",0.00234402132945,145.281290786184,-37.7906789598748
"3137",0.00126745527096,145.317099773102,-37.8190516765184
"3138",0.00136320130717,145.324647616574,-37.7803393439222
"3139",0.0249296195523,145.564071421259,-37.7887596711468
"3140",0.0026939015477,145.369622916491,-37.7575055613307
"3141",0.000515633242315,144.987385955471,-37.8359775629278
"3142",0.000444083383635,145.017671226719,-37.8416174599481
"3143",0.000223476352829,145.020704880772,-37.8567600535384
"3144",0.000350318658945,145.035533963222,-37.8549446446309
"3145",0.000902629994345,145.062444820111,-37.8774773134767
"3146",0.000857532590122,145.065111659290,-37.855884842645
"3147",0.000561951557151,145.090763107135,-37.8669251799569
"3148",0.000320400410736,145.100183689905,-37.8821396403003
"3149",0.00163091308155,145.128826917098,-37.8795360856082
"3150",0.00278492541433,145.175371492039,-37.8914738468464
"3151",0.000438871069575,145.150323515354,-37.8535472183139
"3152",0.00222095745649,145.222840595227,-37.8655633872098
"3153",0.0015749945616,145.274264076814,-37.8359826404873
"3154",0.000586453848452,145.32176892701,-37.8557461108099
"3155",0.00117138587797,145.286076883015,-37.8563617354791
"3156",0.00377947337373,145.282256762126,-37.9136153739788
"3158",0.000714916366948,145.327780496552,-37.9066013442374
"3159",0.00394302557387,145.389949994858,-37.9389104216528
"3160",0.00211735406199,145.335209177016,-37.9230779341016
"3161",0.00043025339112,145.021586102705,-37.8720479905078
"3162",0.000485670153208,145.025360738055,-37.8913814197133
"3163",0.000738888822198,145.059139328839,-37.8944663003686
"3165",0.000941376309827,145.06668938194,-37.9221102704251
"3166",0.000854732102769,145.098240922855,-37.9018516651529
"3167",0.000675713971697,145.094150376655,-37.9244433323683
"3168",0.000741410339091,145.130553986597,-37.9180701630383
"3169",0.00122217899122,145.119230365194,-37.9437020516468
"3170",0.00113922790907,145.175078056908,-37.9253748708955
"3171",0.00114707728195,145.158077632541,-37.9456924834939
"3172",0.00127135856516,145.133945293783,-37.9742313528175
"3173",0.00417833600594,145.168081263274,-38.0295737591505
"3174",0.00126986302292,145.181068873638,-37.9642718715581
"3175",0.00623140147506,145.215594291755,-38.011481845499
"3177",0.000511221227624,145.240220870161,-37.9912790164762
"3178",0.00209051353365,145.243012835479,-37.9226696358893
"3179",0.000965726016201,145.220100501324,-37.900558366468
"3180",0.000551927939838,145.249333219000,-37.8893578488574
"3181",0.000301877645705,144.997818595101,-37.8528242645269
"3182",0.000363679285031,144.980219146056,-37.8633049860175
"3183",0.000317349094187,145.000125850496,-37.8675991756373
"3184",0.000261541043866,144.985533383774,-37.8809215771035
"3185",0.000322817777754,145.00608653842,-37.8861080711124
"3186",0.000840111452408,144.995816676321,-37.9081891160757
"3187",0.000580513717713,145.016386159605,-37.9171746102187
"3188",0.000558337837867,145.015052804658,-37.937439336936
"3189",0.000469696340497,145.057782485760,-37.9414578970422
"3190",0.000403491766927,145.039794863674,-37.9503882165871
"3191",0.000362924756474,145.013868198815,-37.9531859616436
"3192",0.00103748176161,145.061521499539,-37.9634134069397
"3193",0.000909179611641,145.032277924624,-37.9773246009342
"3194",0.000771751966624,145.081497242707,-37.9799364439382
"3195",0.00251059552292,145.109605712958,-38.0055439528232
"3196",0.00109963784334,145.12563992271,-38.0482515516011
"3197",0.00059504361843,145.139220829103,-38.0713282349422
"3198",0.00125651497966,145.138234600983,-38.1049483062215
"3199",0.00366462864334,145.139863279802,-38.1603951737897
"3200",0.000241063259334,145.155202446922,-38.1213360272650
"3201",0.00196251981015,145.174229398927,-38.0937718224653
"3202",0.000714307312464,145.092876544841,-37.9560337408009
"3204",0.000841135952689,145.038934301915,-37.9155921883929
"3205",0.000256524689546,144.957065035141,-37.8335381783073
"3206",0.000442754487881,144.963118909223,-37.8463046078251
"3207",0.000988107386033,144.921987367191,-37.8328692507562
"3211",0.0068583155784,144.542735894147,-37.939399613793
"3212",0.0310385738429,144.437629667926,-37.9993380732242
"3214",0.00202269558992,144.366715701847,-38.080248384898
"3215",0.00146581834151,144.338001106986,-38.1133931553473
"3216",0.0253609582335,144.300719922469,-38.233549303454
"3217",0.000214815870147,144.302257738869,-38.197377420532
"3218",0.000628808179746,144.330978846190,-38.1371161883042
"3219",0.00135913064261,144.384151511899,-38.172565384435
"3220",0.00118614011485,144.348340762283,-38.1554616986065
"3221",0.0701245598569,144.195879480431,-38.1747651076531
"3222",0.0104793440744,144.578699852820,-38.2105586302390
"3223",0.0100775769897,144.652141094835,-38.1579257871442
"3224",0.00357230883347,144.436954431693,-38.2005839680363
"3225",0.00119544072526,144.636064253201,-38.2673328795243
"3226",0.00135118172531,144.531325930395,-38.2612395480838
"3227",0.00468861459581,144.450887288436,-38.2596835638614
"3228",0.0158759445794,144.241212868589,-38.3261930808697
"3230",0.000742883760439,144.181443522323,-38.4098917313248
"3231",0.00085738801446,144.090910629033,-38.459529999691
"3232",0.000481758668147,143.975777803438,-38.5375526478264
"3233",0.0546215794567,143.593564875420,-38.7211044614744
"3235",0.0466573730408,143.950647406609,-38.4361240458725
"3236",9.47650432817e-05,143.714830203767,-38.5195556574608
"3238",0.022534991593,143.349452070185,-38.6950154050284
"3239",0.0571304359187,143.487557628093,-38.5664121703366
"3240",0.0166576432398,144.109380950884,-38.3273933197836
"3241",0.0669192908738,143.904967088442,-38.1905352951829
"3242",0.0128520292348,143.817219516998,-38.3637418583132
"3243",0.0131254190174,143.793236483904,-38.4944814028696
"3249",0.170213168954,143.594177049166,-38.3019071142448
"3250",0.00720584376532,143.567135527732,-38.2991876544522
"3251",0.00014568882906,143.641505202750,-38.1966254031432
"3260",0.0920238100635,143.204548427432,-38.2512470429163
"3264",0.0123986783556,142.893848595218,-38.2486699358665
"3265",0.0766583769842,142.826179640657,-38.2023695167501
"3266",0.076018898238,143.103873147654,-38.4143018167439
"3268",0.0724313824088,142.891829429803,-38.5028643318676
"3269",0.0337558518854,143.167705230159,-38.6321139459476
"3270",0.000167649098893,142.872954826519,-38.6030741093303
"3271",0.057702014891,142.944757220845,-37.9208217175244
"3272",0.0777152257941,142.694790139237,-37.9999249364527
"3274",0.0526659901582,142.502063751396,-37.9597651447308
"3275",0.00770604124823,142.461495561648,-38.2875904619924
"3276",0.0257107784706,142.470444305297,-38.1608036069164
"3277",0.0135857214035,142.643326929029,-38.3913289366762
"3278",0.0135627829757,142.610425639154,-38.2560062063141
"3279",0.00771972509963,142.580152062424,-38.3303381230501
"3280",0.0075637662519,142.476477488380,-38.3557471336140
"3281",0.000189110585658,142.495605593145,-38.3215933688525
"3282",0.00266855866555,142.385621028977,-38.2897840223847
"3283",0.058296205229,142.272369849704,-38.2258846198574
"3284",0.00185770993934,142.215806406341,-38.3743682780320
"3285",0.0587398410122,141.904908360354,-38.2395191799262
"3286",0.0658423594177,142.015263368062,-38.0464111348038
"3287",0.0317475232544,142.274009115865,-38.0188535528805
"3289",0.0416121131897,142.308811798485,-37.8538914640494
"3292",0.0455898337325,141.208210134603,-38.0962989487077
"3293",0.0242973414443,142.540193671988,-37.7187168506396
"3294",0.0913084903846,142.332643158262,-37.6146363507688
"3300",0.0978633271889,142.055643745778,-37.7705803296149
"3301",0.0257621289222,141.837325964956,-37.7460001126305
"3302",0.0426629482798,141.683000216172,-37.8186978229137
"3303",0.0339575207028,141.790026014344,-38.0172638168487
"3304",0.21616175657,141.441875987751,-38.0074103682522
"3305",0.0486581749237,141.507916031633,-38.2928714311016
"3310",0.0122892108495,141.577483656563,-37.6715372397474
"3311",0.00105062373477,141.391437057239,-37.5883252251506
"3312",0.321716477304,141.226958357274,-37.5310492860924
"3314",0.183826253509,142.13125902953,-37.3862791484983
"3315",0.124633514513,141.661046740090,-37.4646033660349
"3317",0.000221067740153,141.590041400729,-37.1620025497574
"3318",0.175310379726,141.268230021519,-37.0583351557366
"3319",0.0383928018603,141.055701851940,-36.8404377089612
"3321",0.0310491327836,143.967691497377,-38.0733816601042
"3322",0.000155724450792,143.634927864893,-38.030005625558
"3323",0.0230063566335,143.549478594809,-38.0207966353291
"3324",0.0710050890092,143.366395860451,-37.9387017675464
"3325",0.078968075339,143.183570809865,-37.9194849702437
"3328",0.016422777323,144.017002507576,-37.9715528073056
"3330",0.0309158176949,143.758830137982,-37.9684703751842
"3331",0.0306492473992,144.172093927318,-37.917588406382
"3332",0.00699118373232,144.137278774761,-37.9977140961383
"3333",0.0160436759031,144.011899694587,-37.8783185055808
"3334",0.00985468178894,144.046744868662,-37.6899996928942
"3335",0.0104008391162,144.699928206446,-37.7210474170412
"3337",0.0222896680296,144.607407413755,-37.6291681092813
"3338",0.0117953476804,144.553057907215,-37.7453136798619
"3340",0.0757194411253,144.403099356059,-37.6921270435135
"3341",0.0177725276258,144.313022031957,-37.5465227590916
"3342",0.0676027258996,144.201581125142,-37.6393032075867
"3345",0.00710871444327,144.141212844064,-37.5623158208304
"3350",0.00968444246605,143.878642742668,-37.5676824447657
"3351",0.159825465924,143.304034283204,-37.6993358827742
"3352",0.213793704891,143.783098987425,-37.5914778853180
"3355",0.000994708343194,143.828622379707,-37.5314124092209
"3356",0.00277882605546,143.825487218180,-37.6079297173462
"3357",0.000330460108559,143.882689777513,-37.6500494600578
"3360",0.0117280206809,143.513391269730,-37.7091807618079
"3361",0.0389977543593,143.219183878887,-37.6596128632859
"3363",0.0044904828053,143.887774786705,-37.4135117573911
"3364",0.053129334648,143.941358638013,-37.3402127842124
"3370",0.0198263485986,143.755221221198,-37.2814206207192
"3371",0.0508610624771,143.683304356007,-37.2009835545797
"3373",0.0800979410318,143.339382356149,-37.4814435790521
"3375",0.0392373658213,143.102460210807,-37.4321429427746
"3377",0.152113959971,142.834258116632,-37.2980977687694
"3379",0.13989226092,142.66932100903,-37.6004205539578
"3380",0.00191620180487,142.775765605031,-37.0583394102336
"3381",0.325555223125,142.679711587427,-36.9805356490354
"3384",0.073023481392,143.121412120483,-36.8980622734472
"3387",0.0310802422968,142.848150786347,-36.6930538801046
"3388",0.0525765262617,142.702443100654,-36.5544072789019
"3390",0.0566056497032,142.515368478314,-36.5051321800752
"3391",0.0266220350714,142.509639767195,-36.0659876671784
"3392",0.000174991614266,142.587668386743,-36.4602584675497
"3393",0.156239545454,142.435481879133,-36.2044860982355
"3395",0.0978467014179,142.465019842639,-35.8426214579197
"3396",0.000311329492386,142.363447977866,-35.7304819801335
"3400",0.00240360398217,142.196228270716,-36.7189240267024
"3401",0.517231256907,141.979622748812,-36.7717343807676
"3407",0.0785712057191,141.808729297509,-37.2825229544844
"3409",0.189003945476,141.712571827321,-36.9076742832809
"3412",0.00034366291731,141.475805172639,-36.7153496926381
"3413",0.0582557033415,141.11299937528,-36.6423542966659
"3414",0.0626420217094,142.085085556150,-36.3096226658017
"3418",0.364001411069,141.618661219427,-36.2101300018302
"3419",0.0933569215765,141.312699332586,-36.3702625447498
"3420",0.224512437231,141.118388372437,-36.1035956344309
"3423",0.0774941045068,141.950150774968,-36.0703275733879
"3424",0.398355974856,141.944653743836,-35.7221330102511
"3427",0.00512345652785,144.756038913756,-37.6317762856784
"3428",0.000183873518851,144.806635402441,-37.6402110266512
"3429",0.0193478020937,144.747465073850,-37.5465057024734
"3431",0.00441557117701,144.711166463510,-37.4596351936278
"3434",0.0284722679997,144.753981946344,-37.3683673566418
"3435",0.014972881769,144.742514095623,-37.2626145443737
"3437",0.017299313215,144.557145351742,-37.5080920497067
"3438",0.00155194274226,144.618409807492,-37.4427951909719
"3440",0.00606380107487,144.543392426880,-37.4386527498732
"3441",0.00369441488795,144.594290267230,-37.4097411185251
"3442",0.0317233662583,144.539944455190,-37.3354636333274
"3444",0.107494475911,144.494905096625,-37.1188021084887
"3446",0.000588883299812,144.382221459206,-37.1890198515107
"3447",0.000438635934372,144.348768465147,-37.1420493139503
"3448",0.00849508961155,144.356753925119,-37.1239881831423
"3450",0.00230284022461,144.218836891544,-37.0583159393383
"3451",0.0401767233026,144.15249208643,-37.0834572316221
"3453",0.0127137543256,144.220821988204,-36.9383950697595
"3458",0.0123915231713,144.338895672342,-37.3822895766267
"3460",0.00144669763815,144.143964798391,-37.3509813578684
"3461",0.0614600149888,144.190598191948,-37.2855781124581
"3462",0.0219433779111,144.030180634845,-37.149437877286
"3463",0.0468560671582,144.017633287337,-36.9317336145001
"3464",0.000231824917241,143.811898431487,-37.047229284393
"3465",0.0862078129363,143.707296120930,-37.0300983318632
"3467",0.0159930645526,143.507841268128,-37.1087883808845
"3468",0.0383713402492,143.385071462653,-37.2275169554008
"3469",0.0224388964481,143.198314325127,-37.2477587711594
"3472",0.0291600995962,143.648658676916,-36.9148411477381
"3475",0.052563029116,143.588933536919,-36.7397180774157
"3478",0.253019611386,143.221180079787,-36.7155386666738
"3480",0.117690061027,142.968087236162,-36.3028180323098
"3482",0.0218061058752,142.791973565136,-36.1992987977273
"3483",0.148084934682,142.80200169983,-35.9308445983361
"3485",0.0394946175826,142.788627482619,-35.595832530589
"3487",0.0378804451104,142.631220497843,-35.5653789134426
"3490",0.294996575545,142.336134456713,-35.0712403243462
"3491",0.196436637586,142.185752102349,-35.3890601928103
"3494",0.0144151809689,142.291553010935,-34.4999641419748
"3496",1.0882932634,141.574090910315,-34.5668304904324
"3498",0.00648804140211,142.158501753677,-34.2520766038211
"3500",0.0055679974687,142.151498231436,-34.1978867992697
"3501",0.0919662271323,142.325318850707,-34.6355036964838
"3505",0.0110293734181,142.042959495489,-34.1822679514702
"3507",0.00014816264207,142.019454384411,-35.1412654440950
"3509",0.167565134659,141.673977689002,-35.2606683340177
"3512",0.393666506245,141.218985694232,-35.3740453988065
"3515",0.0145897031564,144.096099784765,-36.8030708784213
"3516",0.0448378219565,144.049408735586,-36.5945738463634
"3517",0.117193113806,143.847811204444,-36.4675287736616
"3518",0.0991116941782,143.632480531208,-36.4161192311611
"3520",0.000278953212776,143.699547942992,-36.3547297212147
"3521",0.0211483333507,144.793678981171,-37.1467787704350
"3522",0.0633778934464,144.824525333358,-36.9795779218437
"3523",0.0567195620172,144.676487020347,-36.8452256652446
"3525",0.147688014021,143.404628796397,-36.2644338530455
"3527",0.0694704736084,143.230784693209,-36.045564598532
"3529",0.075371080101,143.183481134914,-35.8566977644647
"3530",0.000475596498734,143.101428028859,-35.715763365854
"3531",0.151545279445,142.988999521681,-35.5510961681602
"3533",0.0588417347982,142.670003741388,-35.3464120527013
"3537",0.100965507376,143.713425339910,-36.0485561827756
"3540",0.0855466566037,143.539629810199,-35.8538682103775
"3542",0.0332953078341,143.42717903491,-35.6371080697354
"3544",0.0575544645666,143.224555700870,-35.4058616413127
"3546",0.098813277493,142.845770147497,-35.0038187618331
"3549",0.081822074972,142.776139620015,-34.7449886157423
"3550",0.00458379849469,144.290772654440,-36.7575471366775
"3551",0.195922510972,144.265646991205,-36.7519342283035
"3555",0.00242143364575,144.246354586578,-36.7925345294708
"3556",0.0122701009515,144.234603749315,-36.6878628653351
"3557",0.027709852776,144.509200017876,-36.6074825932474
"3558",0.0261011593535,144.500200196402,-36.4455204643229
"3559",0.0274477824928,144.702318045992,-36.5157781295231
"3561",0.0842477953668,144.713550252874,-36.314426300433
"3562",0.039950679826,144.391696275734,-36.0451467845229
"3563",0.0269647477503,144.429356238452,-36.3259171011225
"3564",0.0453111522878,144.699465318005,-36.129238773654
"3566",0.00904968806085,144.407968167301,-35.9452084926721
"3567",0.00425679594201,144.296829078393,-35.8999979126609
"3568",0.0443894950177,144.232732121658,-35.8073863555044
"3570",0.0277654332702,144.212104828798,-36.5971973482756
"3571",0.0587612165061,144.171909563623,-36.4063810112724
"3573",0.0571854723209,144.28873542294,-36.2289770064456
"3575",0.101866096968,144.089873444357,-36.0820751888520
